PFOCNUME,10
PFOCCODI,15
PFOCTIPO,2
PFOCINCO,1
PFOCNCOM,20
PFOCDATC,40
PFOCOFIC,4
PFOCMAQU,6
PFOCOPER,6
PFOCFECQ,8
PFOCHOMI,4
PFOCESTA,1
PFOCFULT,8
PFOCPREF,4
PFOCAULL,1
PFOCAUSM,1
PFOCSMSD,2
ORG,3
FILLER,364
