MAILNUME,10
MAILCODI,15
MAILINCO,1
MAILMAIL,100
MAILOFIC,4
MAILMAQU,6
MAILOPER,6
MAILFECQ,8
MAILHOMI,4
MAILESTA,1
MAILORIG,2
MAILFULT,8
MAILAUML,1
MAILCMLD,2
ORG,3
FILLER,329
