EDOMCODI,15
EDOMTIPO,2
EDOMINCO,1
EDOMPAIS,3
EDOMPROV,20
EDOMMUNI,40
EDOMSIGL,2
EDOMCAYE,60
EDOMNUMC,5
EDOMBLOC,5
EDOMPTAL,5
EDOMPISO,5
EDOMPRTA,5
EDOMESCA,5
EDOMDCOM,40
EDOMCPOS,10
EDOMOFEN,4
EDOMAPCO,6
EDOMRGIS,16
EDOMOFIC,4
EDOMMAQU,6
EDOMOPER,6
EDOMFECH,8
EDOMHOMI,4
EDOMESTA,1
EDOMAMPL,20
EDOMFULT,8
EDOMDNCT,2
ORG,3
FILLER,189
